category,amt,city,state,lat,long,city_pop,job,merch_lat,merch_long,is_fraud,age,trans_hour,trans_dayofweek,distance_km
grocery_pos,69.56,San Diego,CA,33.0067,-117.069,1241364,Chartered public finance accountant,32.926239,-117.496568,0,60,2,0,40.87942206596308
misc_net,159.64,Laramie,WY,41.4247,-105.4781,35371,"Pilot, airline",41.472075,-106.055301,0,31,6,0,48.39510036415896
misc_net,9.24,Centerview,MO,38.7897,-93.8702,2368,Electronics engineer,38.00289,-94.451536,0,31,11,4,101.0983082763873
shopping_pos,6.9,Burbank,WA,46.1966,-118.9017,3684,Musician,45.499258000000005,-118.070527,0,37,17,1,100.78133804445135
grocery_pos,221.41,Laramie,WY,41.4247,-105.4781,35371,"Pilot, airline",41.24892,-104.530123,0,30,9,5,81.52352223991628
grocery_pos,133.03,Sutherland,NE,41.1558,-101.136,1789,Insurance broker,41.675333,-101.043386,0,38,8,0,58.283359966739276
grocery_net,66.77,Sun City,CA,33.7467,-117.1721,54287,"Designer, exhibition/display",32.820737,-118.0624,0,48,3,3,132.097358755959
personal_care,91.71,Browning,MO,40.029,-93.1607,602,Cytogeneticist,40.198889,-93.034806,0,64,19,3,21.713481940527462
food_dining,234.29,Saint Louis,MO,38.6171,-90.4504,927396,Occupational hygienist,38.399455,-90.897124,0,60,1,6,45.78850354930128
kids_pets,70.48,Littleton,CO,39.5994,-105.0044,320420,Water engineer,39.526406,-104.565914,0,44,23,5,38.454640484113106
personal_care,19.61,Conway,WA,48.34,-122.3456,85,"Research officer, political party",47.829737,-122.512898,0,36,13,1,58.08359533373507
home,33.57,Paauilo,HI,20.0271,-155.3697,1490,"Scientist, research (maths)",19.648252,-155.068126,0,29,16,1,52.626874589658335
food_dining,44.24,Laramie,WY,41.4247,-105.4781,35371,"Pilot, airline",40.536243,-105.353778,0,31,23,1,99.34157400363995
food_dining,37.53,Weeping Water,NE,40.8731,-96.1528,1517,Dealer,41.853409,-95.560645,0,67,22,5,119.68364566385247
grocery_pos,180.11,Issaquah,WA,47.4974,-122.0107,50489,Osteopath,46.780193,-122.876183,0,36,6,4,103.17527361489671
misc_net,1.5,Espanola,NM,35.9866,-106.0654,18408,Historic buildings inspector/conservation officer,35.066513,-105.245418,0,46,9,6,126.38491139478191
shopping_pos,6.32,Independence,MO,39.1412,-94.3515,123373,"Engineer, production",39.925023,-93.962915,0,27,22,6,93.310598748537
home,18.13,Monitor,WA,47.4852,-120.4158,584,Medical technical officer,47.230487,-120.232706,0,51,16,1,31.50219070817306
grocery_pos,110.79,Meredith,CO,39.3199,-106.6596,61,Public relations account executive,39.42171,-106.008176,0,80,11,3,57.12916421484537
health_fitness,3.1,Scotts Mills,OR,44.9897,-122.6187,1252,"Engineer, petroleum",45.734302,-121.88044,0,83,13,2,100.90504758634671
misc_net,15.22,Rocky Mount,MO,38.2911,-92.7059,1847,Tax inspector,39.225225,-92.755821,0,31,5,1,103.96010989300517
misc_pos,28.57,Fiddletown,CA,38.5234,-120.6763,832,Immigration officer,39.489798,-120.121359,0,33,8,0,117.6708555289072
food_dining,87.76,Riverton,WY,43.0351,-108.2024,19408,"Lecturer, higher education",42.063869,-109.155567,0,25,22,3,133.26313780797165
personal_care,24.18,Kirtland Afb,NM,35.0203,-106.5503,310,"Surveyor, land/geomatics",36.004822999999995,-106.375548,0,41,21,5,110.61063091117556
home,65.95,Holstein,NE,40.4542,-98.6538,331,Telecommunications researcher,41.364249,-97.878019,0,69,23,3,120.37359132157341
kids_pets,113.18,High Rolls Mountain Park,NM,32.9396,-105.8189,899,Naval architect,32.857713000000004,-105.558748,0,52,23,1,25.939186018561426
kids_pets,57.4,San Diego,CA,32.7185,-117.1593,1241364,Comptroller,32.210942,-117.545029,0,32,15,3,67.04325031854306
food_dining,6.15,Thompson,UT,38.9999,-109.615,46,"Surveyor, minerals",38.602199,-109.919301,0,31,12,6,51.487623154139804
kids_pets,166.9,American Fork,UT,40.3928,-111.7941,42384,Futures trader,40.897911,-112.738312,0,26,23,3,97.47098666195096
personal_care,44.43,Odessa,MO,38.9829,-93.9757,9512,Clinical research associate,38.618096,-93.487253,0,46,17,6,58.626644665842
misc_net,6.33,Malad City,ID,42.1808,-112.262,4154,Nature conservation officer,42.230922,-113.016604,0,58,3,3,62.402936905365166
shopping_net,153.95,Port Costa,CA,38.046,-122.1866,198,Armed forces training and education officer,37.228552,-122.404205,0,60,11,6,92.89362339437523
home,39.06,Glendale,CA,34.1556,-118.2322,172817,Advertising account planner,34.323952,-117.773893,0,37,20,3,46.101041328715
kids_pets,31.85,Mountain Center,CA,33.6401,-116.5567,1661,"Therapist, music",33.527722999999995,-115.901081,0,31,19,6,62.004597231803245
shopping_pos,2.32,Wheaton,MO,36.7651,-94.0492,760,Production manager,36.512279,-94.356872,0,33,15,0,39.292602366360086
home,15.74,Lakeport,CA,39.047,-122.9328,11256,Podiatrist,38.906581,-122.208966,0,47,13,0,64.48893017031367
personal_care,19.65,North Loup,NE,41.4972,-98.7858,509,"Nurse, children's",42.070699,-98.516796,0,39,17,1,67.55810372995798
kids_pets,6.11,Altonah,UT,40.3207,-110.436,302,"Sales professional, IT",41.078041,-109.984962,0,30,20,5,92.39822590092595
health_fitness,78.57,Moab,UT,38.5677,-109.5271,9772,Location manager,38.977204,-109.482941,0,30,13,1,45.69540651896077
shopping_net,3.23,Newberg,OR,45.3099,-122.9685,28278,Research scientist (physical sciences),45.452817,-123.349613,0,42,15,5,33.74208393113376
grocery_pos,106.35,Thompson,UT,38.9999,-109.615,46,"Surveyor, minerals",39.200741,-109.662804,0,33,11,3,22.71028402958249
misc_net,7.23,Luray,MO,40.4931,-91.8912,519,Town planner,39.512218,-92.689689,0,54,2,5,128.53573034720256
food_dining,83.35,Indian Wells,CA,33.7163,-116.3381,4677,Learning mentor,34.612349,-115.526436,0,64,4,0,124.51448836162434
home,41.05,Moriarty,NM,34.9889,-106.0609,7268,"Therapist, art",35.084716,-105.262416,0,32,20,1,73.47398486982182
entertainment,11.7,Llano,NM,36.1486,-105.6648,247,Architectural technologist,35.531984,-105.078925,0,58,18,0,86.54493973010348
travel,1.21,Sun City,CA,33.7467,-117.1721,54287,"Designer, exhibition/display",33.636692,-117.881924,0,46,18,0,66.8008762875972
shopping_net,9.89,Iliff,CO,40.7692,-103.0968,648,Community arts worker,40.01531,-103.265968,0,50,5,6,85.0441172147807
home,14.61,Centerview,MO,38.7897,-93.8702,2368,Electronics engineer,39.583139,-93.993441,0,30,15,1,88.8634435017985
food_dining,128.79,Aurora,CO,39.6662,-104.835,389246,"Scientist, marine",39.335446000000005,-105.036878,0,49,23,6,40.65280536135189
food_dining,68.38,Red Cliff,CO,39.4584,-106.3851,277,Human resources officer,39.188068,-107.129249,0,34,22,6,70.71696025426454
travel,6.43,Iliff,CO,40.7692,-103.0968,648,Community arts worker,41.101017,-103.140359,0,49,19,1,37.07735848012941
entertainment,100.38,Tekoa,WA,47.2271,-117.0819,895,Clothing/textile technologist,47.457974,-117.252227,0,20,18,5,28.701122102362884
grocery_pos,132.01,Mesa,ID,44.6255,-116.4493,129,Cartographer,44.655019,-116.576651,0,54,9,1,10.59701879211023
food_dining,56.41,Meadville,MO,39.7795,-93.3014,964,Tourist information centre manager,40.636359000000006,-92.936893,0,45,21,3,100.18015794110451
shopping_pos,1.14,San Diego,CA,33.0067,-117.069,1241364,Chartered public finance accountant,32.483403,-117.885382,0,60,10,4,95.99635967035142
personal_care,46.16,Mountain Center,CA,33.6401,-116.5567,1661,"Therapist, music",32.883192,-116.721119,0,30,17,1,85.54140239552586
misc_net,12.87,San Diego,CA,32.7185,-117.1593,1241364,Comptroller,32.608319,-116.723892,0,31,8,1,42.5600622333925
gas_transport,78.81,Manley,NE,40.9207,-96.168,206,Human resources officer,40.813457,-95.458189,0,51,7,6,60.8666074124321
misc_net,112.7,Fort Washakie,WY,43.0048,-108.8964,1645,Freight forwarder,43.146838,-109.710268,0,43,5,6,67.9645863530292
kids_pets,6.24,Sixes,OR,42.825,-124.4409,217,Retail merchandiser,42.730468,-125.315755,0,91,16,5,72.17173718926769
health_fitness,27.82,Norwalk,CA,33.9056,-118.0818,105549,Firefighter,33.492222,-117.512289,0,47,17,0,69.91829788312295
travel,3.37,Saint Louis,MO,38.6171,-90.4504,927396,Occupational hygienist,38.767154,-90.161303,0,60,20,5,30.13191869325876
health_fitness,37.62,Tekoa,WA,47.2271,-117.0819,895,Clothing/textile technologist,46.351804,-117.203773,0,21,19,1,97.76971097827844
entertainment,14.69,Fields Landing,CA,40.7268,-124.2174,276,"Scientist, audiological",40.545866,-124.610402,0,91,23,3,38.787683323189164
gas_transport,61.34,Crownpoint,NM,35.7206,-108.0271,5662,IT consultant,35.657309999999995,-107.913059,0,31,3,1,12.474049073007041
shopping_pos,46.09,Independence,MO,39.1412,-94.3515,123373,"Engineer, production",39.705437,-94.95674,0,27,12,2,81.47972562896898
misc_pos,192.4,Tekoa,WA,47.2271,-117.0819,895,Clothing/textile technologist,47.825259,-117.478112,0,20,21,6,72.86200206132703
travel,4.6,Daly City,CA,37.6787,-122.478,107941,"Buyer, industrial",38.474908,-121.648387,0,28,16,0,114.50435048443605
shopping_pos,44.07,Albuquerque,NM,35.1506,-106.569,641349,Civil Service administrator,34.189156,-105.765404,0,44,13,3,129.72936588122784
health_fitness,13.14,Ballwin,MO,38.577,-90.5255,92608,"Engineer, communications",38.067439,-90.816837,0,18,17,5,62.09945898006228
travel,5.25,Bay City,OR,45.5197,-123.8761,1530,Colour technologist,44.575543,-124.36568,0,33,17,2,111.80849148294713
gas_transport,56.83,Omaha,NE,41.2064,-95.9953,518429,"Surveyor, land/geomatics",41.56267,-95.144858,0,24,9,0,81.26089005554384
entertainment,101.34,Westerville,NE,41.4193,-99.3844,73,Product designer,42.418262,-98.849751,0,85,18,4,119.56315684553445
food_dining,37.44,American Fork,UT,40.3928,-111.7941,42384,Futures trader,40.759488,-111.229896,0,27,14,4,62.71445124637782
home,218.85,Kansas City,MO,38.9621,-94.5959,545147,Counsellor,38.305319,-93.642494,0,32,16,6,110.41384199712301
misc_net,797.42,Superior,AZ,33.2887,-111.0985,2872,Petroleum engineer,33.220277,-111.017269,0,31,9,6,10.720965409409374
personal_care,96.62,Wendel,CA,40.3406,-120.2824,104,"Teacher, adult education",39.376277,-120.8439,0,30,20,1,117.45083286283467
misc_pos,22.61,Utica,MO,39.7417,-93.6289,271,Land/geomatics surveyor,39.265288,-92.781861,0,48,21,0,89.93069365639145
entertainment,88.36,Arnold,MO,38.4305,-90.387,35439,Land/geomatics surveyor,39.106975,-90.020275,0,33,13,6,81.66359972285335
entertainment,204.53,Tekoa,WA,47.2271,-117.0819,895,Clothing/textile technologist,47.223774,-117.277572,0,21,22,3,14.780637754848556
home,92.8,Woods Cross,UT,40.8874,-111.9027,13983,Insurance broker,41.337293,-112.205442,0,39,13,4,56.087775075509605
personal_care,81.94,Paradise Valley,AZ,33.5494,-111.9565,17047,Building surveyor,33.099715,-112.205493,0,85,20,0,55.09498502786389
personal_care,36.03,Port Costa,CA,38.046,-122.1866,198,Armed forces training and education officer,38.694552,-121.71990900000002,0,60,17,6,82.8005087446048
grocery_pos,67.52,Conway,WA,48.34,-122.3456,85,"Research officer, political party",48.689272,-122.998546,0,35,2,6,61.817713602338735
food_dining,53.53,Littleton,CO,39.5994,-105.0044,320420,Water engineer,38.983807,-105.287588,0,43,23,0,72.65958123620396
entertainment,27.06,Norwalk,CA,33.9056,-118.0818,105549,Firefighter,33.557165999999995,-118.214126,0,47,19,1,40.630591255873064
misc_net,42.64,Jelm,WY,41.0539,-106.0763,100,Public librarian,40.578794,-106.888284,0,45,1,6,86.37108426614336
personal_care,11.56,Mound City,MO,40.1362,-95.2138,1631,Architect,40.914476,-94.792649,0,66,14,0,93.57488524509188
grocery_pos,117.31,Altonah,UT,40.3207,-110.436,302,"Sales professional, IT",39.860518,-109.929939,0,30,2,4,66.86966623612096
health_fitness,29.52,Wales,AK,64.7556,-165.6723,145,"Administrator, education",64.413687,-166.27201499999998,0,79,16,0,47.58671724042884
misc_net,4.43,Wendel,CA,40.3406,-120.2824,104,"Teacher, adult education",40.109055,-119.333128,0,31,11,5,84.60454805249333
health_fitness,55.9,Orient,WA,48.8878,-118.2105,149,Special educational needs teacher,48.013888,-119.185284,0,41,13,4,120.87498517203477
food_dining,86.84,Portland,OR,45.5303,-122.7033,841711,"Engineer, building services",45.772509,-121.770908,0,57,14,6,77.3146433960309
gas_transport,47.65,Altonah,UT,40.3207,-110.436,302,"Sales professional, IT",40.690002,-110.80831200000002,0,30,4,1,51.74095618620851
gas_transport,88.23,Sutherland,NE,41.1558,-101.136,1789,Insurance broker,40.567564,-101.366806,0,36,9,2,68.22791412946248
kids_pets,152.76,Laramie,WY,41.4247,-105.4781,35371,"Pilot, airline",41.411616,-104.712332,0,32,18,5,63.87010977080155
food_dining,80.38,San Jose,CA,37.3304,-121.7913,973849,Geoscientist,37.267085,-121.710723,0,23,13,6,10.018245455099098
misc_net,257.12,Freedom,WY,43.0172,-111.0292,471,"Education officer, museum",42.601896,-110.70323,0,52,6,0,53.28812616706825
home,197.58,Huslia,AK,65.6899,-156.292,277,"Engineer, civil (consulting)",64.790182,-156.253403,0,53,22,1,100.0602182036135
kids_pets,14.2,Sacramento,CA,38.6865,-121.3494,757530,Soil scientist,38.349577,-121.179596,0,52,23,2,40.27158198431548
misc_net,7.37,Phoenix,AZ,33.5623,-112.0559,1312922,Contractor,32.631702000000004,-112.073975,0,38,3,4,103.49147333394801
gas_transport,82.49,Loving,NM,32.274,-104.0914,1925,Educational psychologist,31.590246,-104.722477,0,66,5,1,96.57691949895504
gas_transport,100.72,Hatch,UT,37.7175,-112.4777,258,Geoscientist,38.686479,-112.565714,0,57,1,4,108.01965929763674
kids_pets,179.79,Redford,MO,37.3272,-91.0243,241,Investment analyst,37.031443,-90.579288,0,45,18,4,51.340967967019054
kids_pets,66.99,Eugene,OR,44.0385,-123.0614,191096,"Scientist, physiological",43.041736,-123.434596,0,56,15,1,114.84429783539527
personal_care,17.99,Llano,NM,36.1486,-105.6648,247,Architectural technologist,36.811256,-105.471785,0,59,12,0,75.67778811357245
gas_transport,51.62,Sacramento,CA,38.6865,-121.3494,757530,Soil scientist,39.038753,-121.696207,0,54,3,5,49.35403892339185
shopping_pos,3.68,June Lake,CA,37.7773,-119.0825,633,Health service manager,38.271849,-119.743995,0,93,2,6,79.88316958742256
kids_pets,56.94,Lowell,OR,43.92100000000001,-122.7806,1420,Systems analyst,44.137848,-122.679336,0,54,19,0,25.43519304648262
grocery_pos,100.0,San Diego,CA,33.0067,-117.069,1241364,Chartered public finance accountant,32.488603999999995,-118.063975,0,60,5,0,109.44090215786996
gas_transport,43.86,Moab,UT,38.5677,-109.5271,9772,Location manager,37.901328,-108.792947,0,30,9,0,97.98931955240406
grocery_pos,155.9,Cascade Locks,OR,45.67100000000001,-121.8686,1288,Barrister,46.345658,-121.892898,0,82,1,6,75.04201260268742
entertainment,133.24,Azusa,CA,34.1248,-117.9031,59705,Civil Service fast streamer,33.202043,-116.942867,0,37,22,0,135.73890266925264
kids_pets,8.89,Conway,WA,48.34,-122.3456,85,"Research officer, political party",48.213856,-122.684661,0,35,16,0,28.746108944299802
kids_pets,102.11,Mountain Center,CA,33.6401,-116.5567,1661,"Therapist, music",33.740887,-117.254563,0,30,15,5,65.53107474911752
entertainment,101.53,Hatch,UT,37.7175,-112.4777,258,Geoscientist,38.635161,-112.188508,0,57,12,5,105.12366265385435
grocery_pos,207.97,Littleton,CO,39.5994,-105.0044,320420,Water engineer,39.035782,-104.379767,0,44,5,4,82.5530810653203
travel,4.05,Napa,CA,38.4549,-122.2564,94014,Airline pilot,37.856585,-122.741139,0,35,14,1,78.88298239936611
kids_pets,48.7,Red Cliff,CO,39.4584,-106.3851,277,Human resources officer,38.538718,-106.164051,0,35,19,0,104.03265520517891
health_fitness,76.3,Fiddletown,CA,38.5234,-120.6763,832,Immigration officer,39.030266,-120.574728,0,32,12,6,57.04453945081295
food_dining,6.89,Espanola,NM,35.9866,-106.0654,18408,Historic buildings inspector/conservation officer,35.727865,-106.45249,0,48,22,0,45.2180323234045
shopping_pos,9.11,Mound City,MO,40.1362,-95.2138,1631,Architect,39.910519,-94.729348,0,65,11,6,48.28481699942293
personal_care,93.01,Hatch,UT,37.7175,-112.4777,258,Geoscientist,36.978679,-112.984405,0,58,18,1,93.56957856083474
health_fitness,81.72,Napa,CA,38.4549,-122.2564,94014,Airline pilot,37.512305,-123.247026,0,34,13,3,136.09854328262858
entertainment,6.37,Loving,NM,32.274,-104.0914,1925,Educational psychologist,31.589373,-103.168752,0,67,22,5,115.65524126876728
gas_transport,73.54,Mesa,ID,44.6255,-116.4493,129,Cartographer,44.512,-116.786614,0,53,3,3,29.551257531994548
personal_care,78.54,Fort Washakie,WY,43.0048,-108.8964,1645,Freight forwarder,43.332382,-109.136189,0,43,14,6,41.291464655003416
food_dining,43.66,Holstein,NE,40.4542,-98.6538,331,Telecommunications researcher,41.371977,-98.898549,0,69,23,4,104.10372826500308
personal_care,18.92,Hooper,NE,41.6414,-96.5232,1745,"Engineer, automotive",42.244645,-95.83809,0,45,17,6,87.80728421970664
kids_pets,24.84,Sacramento,CA,38.6865,-121.3494,757530,Soil scientist,39.210865000000005,-121.444348,0,53,18,0,58.88201037751787
grocery_pos,169.49,Issaquah,WA,47.4974,-122.0107,50489,Osteopath,47.593131,-121.679841,0,35,2,6,27.01867823767729
misc_net,29.73,Odessa,MO,38.9829,-93.9757,9512,Clinical research associate,39.283742,-93.991938,0,47,0,0,33.4814098850552
health_fitness,32.05,Oakland,CA,37.7878,-122.1884,381459,Barista,38.195303,-121.788935,0,46,18,4,57.25927100417629
shopping_net,18.53,Littleton,CO,39.5994,-105.0044,320420,Water engineer,39.39651,-105.667278,0,43,21,6,61.18780936729791
kids_pets,66.47,Ashford,WA,46.7531,-121.9898,759,Video editor,46.543701,-121.0162,0,63,12,0,77.87873906147512
health_fitness,27.51,Ruidoso,NM,33.3305,-105.6933,8874,Licensed conveyancer,33.445429,-106.201781,0,19,23,5,48.908323846462835
kids_pets,43.37,Stayton,OR,44.8021,-122.7624,9587,"Engineer, biomedical",45.025490000000005,-121.949656,0,52,20,0,68.65049935477202
kids_pets,41.24,Greenview,CA,41.5403,-122.9366,308,Call centre manager,40.957428,-122.281978,0,61,20,4,84.82739570987738
kids_pets,131.01,Superior,AZ,33.2887,-111.0985,2872,Petroleum engineer,32.573455,-110.560682,0,31,17,6,94.04584664221915
health_fitness,30.06,Daly City,CA,37.6787,-122.478,107941,"Buyer, industrial",37.168336,-122.970125,0,29,20,0,71.47812396482102
kids_pets,38.28,Pueblo,CO,38.2352,-104.66,151815,Further education lecturer,38.472224,-105.011726,0,31,23,1,40.43852728460832
grocery_pos,72.43,Jelm,WY,41.0539,-106.0763,100,Public librarian,41.610019,-105.989497,0,44,9,1,62.2608848024808
grocery_net,58.53,Sun City,CA,33.7467,-117.1721,54287,"Designer, exhibition/display",34.527566,-117.158717,0,47,5,1,86.83707313709235
shopping_net,2.74,Camden,MO,39.2048,-94.0259,464,Colour technologist,39.044137,-94.990139,0,61,4,1,85.07405838732755
health_fitness,63.2,Espanola,NM,35.9866,-106.0654,18408,Historic buildings inspector/conservation officer,35.592696000000004,-105.691885,0,47,12,1,55.25824163977681
grocery_pos,106.92,Orient,WA,48.8878,-118.2105,149,Special educational needs teacher,48.716009,-119.009232,0,41,8,3,61.5387307924156
food_dining,78.64,Sixes,OR,42.825,-124.4409,217,Retail merchandiser,41.941407,-125.414113,0,91,12,4,126.65802220761888
grocery_pos,158.67,Westerville,NE,41.4193,-99.3844,73,Product designer,42.16936,-99.58925,0,84,10,1,85.11414650068744
kids_pets,106.98,Colorado Springs,CO,38.8881,-104.6556,525713,Museum/gallery exhibitions officer,38.165167,-104.521295,0,27,13,5,81.23101477777196
home,69.66,Hatch,UT,37.7175,-112.4777,258,Geoscientist,36.788179,-112.66299,0,58,13,3,104.6289445170928
grocery_pos,189.69,Newhall,CA,34.3795,-118.523,34882,Health physicist,33.956179,-118.50028799999998,0,49,7,6,47.117503354458044
personal_care,74.57,Athena,OR,45.8289,-118.4971,1302,Dealer,46.109641,-118.337371,0,43,22,0,33.5691851520031
misc_net,38.29,Rocky Mount,MO,38.2911,-92.7059,1847,Tax inspector,38.346071,-91.950066,0,30,4,5,66.22206960487597
